tournament_id;date;meta;archetype_id;group;set;number;card;copies_total;lists_with_card;lists_total;avg_count;inclusion_rate
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;pokemon;DRI;12;Crustle;18;6;6;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;pokemon;MEG;104;Mega Kangaskhan ex;20;6;6;3.3333;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;pokemon;DRI;51;Team Rocket's Articuno;1;1;6;0.1667;0.1667
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;pokemon;ASC;162;Team Rocket's Kangaskhan ex;1;1;6;0.1667;0.1667
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;MEG;114;Boss's Orders;24;6;6;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;DRI;176;Team Rocket's Petrel;23;6;6;3.8333;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;MEG;119;Lillie's Determination;23;6;6;3.8333;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;TEF;146;Eri;11;4;6;1.8333;0.6667
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;WHT;84;Hilda;12;6;6;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;MEG;123;Pokémon Center Lady;6;6;6;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;SFA;64;Xerosic's Machinations;6;6;6;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;POR;71;Crushing Hammer;7;2;6;1.1667;0.3333
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;PFL;91;Jumbo Ice Cream;24;6;6;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;SVI;186;Pokégear 3.0;16;6;6;2.6667;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;TEF;144;Buddy-Buddy Poffin;12;6;6;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;MEG;131;Ultra Ball;6;6;6;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;MEG;130;Switch;7;6;6;1.1667;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;TEF;152;Hero's Cape;6;6;6;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;DRI;173;Team Rocket's Factory;8;6;6;1.3333;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;trainer;POR;77;Lumiose City;4;4;6;0.6667;0.6667
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;energy;TEF;161;Mist Energy;24;6;6;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;energy;POR;86;Growing Grass Energy;24;6;6;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;energy;JTG;159;Spiky Energy;19;5;6;3.1667;0.8333
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;energy;MEE;1;Grass Energy;7;6;6;1.1667;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;crustle-dri;energy;MEE;3;Water Energy;1;1;6;0.1667;0.1667
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;alakazam-dudunsparce;pokemon;TEF;128;Dunsparce;10;4;9;1.1111;0.4444
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;alakazam-dudunsparce;pokemon;SFA;40;Genesect;9;8;9;1.0;0.8889
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;alakazam-dudunsparce;trainer;TEF;146;Eri;6;6;9;0.6667;0.6667
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;alakazam-dudunsparce;trainer;TWM;150;Handheld Fan;8;4;9;0.8889;0.4444
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;alakazam-dudunsparce;trainer;TWM;158;Lucky Helmet;5;5;9;0.5556;0.5556
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;alakazam-dudunsparce;trainer;ASC;181;Air Balloon;10;6;9;1.1111;0.6667
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;dragapult-dusknoir;pokemon;TEF;128;Dunsparce;1;1;6;0.1667;0.1667
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;dragapult-dusknoir;pokemon;TEF;129;Dudunsparce;1;1;6;0.1667;0.1667
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;dragapult-dusknoir;trainer;POR;76;Judge;3;3;6;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;dragapult-dusknoir;trainer;DRI;176;Team Rocket's Petrel;1;1;6;0.1667;0.1667
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;dragapult-dusknoir;trainer;JTG;146;Brock's Scouting;1;1;6;0.1667;0.1667
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;dragapult-dusknoir;trainer;TEF;152;Hero's Cape;1;1;6;0.1667;0.1667
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;dragapult-dusknoir;trainer;MEG;127;Risky Ruins;2;1;6;0.3333;0.1667
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;pokemon;MEG;104;Mega Kangaskhan ex;8;2;2;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;pokemon;TWM;95;Munkidori;6;2;2;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;pokemon;SCR;119;Bouffalant;5;2;2;2.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;pokemon;SSP;151;Bouffalant;1;1;2;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;pokemon;ASC;39;Psyduck;2;2;2;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;MEG;119;Lillie's Determination;8;2;2;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;SCR;133;Crispin;8;2;2;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;MEG;114;Boss's Orders;6;2;2;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;DRI;176;Team Rocket's Petrel;6;2;2;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;TEF;145;Ciphermaniac's Codebreaking;4;2;2;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;TWM;155;Lana's Aid;2;2;2;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;CRI;76;AZ's Tranquility;2;2;2;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;PFL;91;Jumbo Ice Cream;8;2;2;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;MEG;131;Ultra Ball;6;2;2;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;ASC;196;Night Stretcher;4;2;2;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;SVI;186;Pokégear 3.0;4;2;2;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;MEG;115;Energy Switch;2;2;2;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;POR;81;Poké Pad;2;2;2;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;MEG;130;Switch;2;2;2;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;ASC;181;Air Balloon;2;2;2;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;TEF;152;Hero's Cape;2;2;2;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;trainer;POR;77;Lumiose City;6;2;2;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;energy;TEF;161;Mist Energy;8;2;2;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;energy;MEE;7;Darkness Energy;8;2;2;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;kangaskhan-bouffalant;energy;MEE;5;Psychic Energy;8;2;2;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;pokemon;MEG;76;Riolu;7;2;2;3.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;pokemon;MEG;77;Mega Lucario ex;6;2;2;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;pokemon;MEG;75;Solrock;5;2;2;2.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;pokemon;MEG;72;Makuhita;4;2;2;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;pokemon;MEG;73;Hariyama;4;2;2;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;pokemon;MEG;74;Lunatone;4;2;2;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;pokemon;POR;62;Meowth ex;2;2;2;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;MEG;119;Lillie's Determination;8;2;2;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;MEG;114;Boss's Orders;4;2;2;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;POR;76;Judge;3;2;2;1.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;MEG;132;Wally's Compassion;2;2;2;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;DRI;176;Team Rocket's Petrel;1;1;2;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;MEG;116;Fighting Gong;8;2;2;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;POR;81;Poké Pad;7;2;2;3.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;MEG;124;Premium Power Pro;8;2;2;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;MEG;131;Ultra Ball;7;2;2;3.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;TWM;165;Unfair Stamp;1;1;2;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;MEG;130;Switch;3;2;2;1.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;ASC;181;Air Balloon;4;2;2;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;SSP;177;Gravity Mountain;4;2;2;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;energy;MEE;6;Fighting Energy;20;2;2;10.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;pokemon;SCR;12;Applin;11;3;7;1.5714;0.4286
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;pokemon;TWM;18;Dipplin;26;7;7;3.7143;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;pokemon;TWM;14;Grookey;25;7;7;3.5714;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;pokemon;TWM;15;Thwackey;25;7;7;3.5714;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;pokemon;TEF;23;Rellor;8;6;7;1.1429;0.8571
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;pokemon;TEF;24;Rabsca;8;7;7;1.1429;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;pokemon;TWM;44;Goldeen;11;7;7;1.5714;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;pokemon;PRE;21;Seaking;8;7;7;1.1429;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;MEG;119;Lillie's Determination;26;7;7;3.7143;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;MEG;114;Boss's Orders;14;7;7;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;PBL;77;Gladion's Final Battle;15;7;7;2.1429;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;TWM;155;Lana's Aid;4;4;7;0.5714;0.5714
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;TWM;154;Kieran;5;5;7;0.7143;0.7143
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;TEF;144;Buddy-Buddy Poffin;28;7;7;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;POR;81;Poké Pad;27;7;7;3.8571;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;TWM;143;Bug Catching Set;15;6;7;2.1429;0.8571
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;MEG;131;Ultra Ball;18;7;7;2.5714;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;ASC;196;Night Stretcher;9;6;7;1.2857;0.8571
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;MEG;130;Switch;5;5;7;0.7143;0.7143
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;TWM;163;Secret Box;7;7;7;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;DRI;168;Sacred Ash;5;5;7;0.7143;0.7143
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;ASC;181;Air Balloon;13;7;7;1.8571;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;WHT;80;Brave Bangle;13;7;7;1.8571;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;trainer;TWM;149;Festival Grounds;28;7;7;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;energy;MEE;1;Grass Energy;27;7;7;3.8571;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;festival-lead;energy;POR;86;Growing Grass Energy;9;5;7;1.2857;0.7143
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;pokemon;ASC;4;Erika's Bellsprout;4;1;1;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;pokemon;ASC;5;Erika's Weepinbell;3;1;1;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;pokemon;ASC;6;Erika's Victreebel;3;1;1;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;pokemon;ASC;7;Erika's Tangela;4;1;1;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;pokemon;ASC;8;Chikorita;2;1;1;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;pokemon;MEG;9;Bayleef;2;1;1;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;pokemon;MEG;10;Meganium;2;1;1;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;pokemon;ASC;1;Erika's Oddish;1;1;1;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;pokemon;ASC;2;Erika's Gloom;1;1;1;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;pokemon;ASC;3;Erika's Vileplume ex;1;1;1;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;pokemon;TEF;23;Rellor;1;1;1;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;pokemon;TEF;24;Rabsca;1;1;1;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;pokemon;DRI;10;Shaymin;1;1;1;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;trainer;PBL;78;Gwynn;4;1;1;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;trainer;MEG;119;Lillie's Determination;4;1;1;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;trainer;MEG;114;Boss's Orders;2;1;1;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;trainer;TWM;155;Lana's Aid;1;1;1;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;trainer;POR;81;Poké Pad;4;1;1;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;trainer;TWM;143;Bug Catching Set;4;1;1;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;trainer;DRI;168;Sacred Ash;2;1;1;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;trainer;TWM;163;Secret Box;1;1;1;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;trainer;WHT;80;Brave Bangle;2;1;1;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;trainer;MEG;117;Forest of Vitality;4;1;1;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;erikas-victreebel;energy;MEE;1;Grass Energy;6;1;1;6.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;n-zoroark;pokemon;WHT;61;Zorua;1;1;5;0.2;0.2
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;n-zoroark;pokemon;WHT;62;Zoroark;1;1;5;0.2;0.2
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;n-zoroark;trainer;SVI;186;Pokégear 3.0;1;1;5;0.2;0.2
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;pokemon;ASC;142;Fezandipiti ex;1;1;2;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;TEF;145;Ciphermaniac's Codebreaking;1;1;2;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;ASC;196;Night Stretcher;2;1;2;1.0;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;ASC;212;Tool Scrapper;1;1;2;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;trainer;TEF;154;Maximum Belt;1;1;2;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;lucario-hariyama;energy;POR;87;Rocky Fighting Energy;2;1;2;1.0;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;alakazam-dudunsparce;pokemon;ASC;39;Psyduck;2;2;9;0.2222;0.2222
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;pokemon;PRE;50;Riolu;3;1;2;1.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;pokemon;MEG;77;Mega Lucario ex;6;2;2;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;pokemon;JTG;120;Dunsparce;2;1;2;1.0;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;pokemon;TEF;129;Dudunsparce;4;2;2;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;pokemon;MEG;74;Lunatone;4;2;2;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;pokemon;MEG;75;Solrock;5;2;2;2.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;pokemon;POR;47;Mega Zygarde ex;1;1;2;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;pokemon;SFA;40;Genesect;1;1;2;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;pokemon;DRI;10;Shaymin;1;1;2;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;trainer;WHT;84;Hilda;5;2;2;2.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;trainer;MEG;119;Lillie's Determination;7;2;2;3.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;trainer;MEG;114;Boss's Orders;4;2;2;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;trainer;MEG;132;Wally's Compassion;2;2;2;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;trainer;POR;71;Crushing Hammer;4;1;2;2.0;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;trainer;MEG;124;Premium Power Pro;8;2;2;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;trainer;MEG;116;Fighting Gong;7;2;2;3.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;trainer;POR;81;Poké Pad;7;2;2;3.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;trainer;TEF;144;Buddy-Buddy Poffin;5;2;2;2.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;trainer;TWM;165;Unfair Stamp;1;1;2;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;trainer;MEG;130;Switch;2;2;2;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;trainer;CRI;82;Special Red Card;2;2;2;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;trainer;ASC;181;Air Balloon;2;2;2;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;trainer;SSP;177;Gravity Mountain;4;2;2;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;trainer;TWM;153;Jamming Tower;1;1;2;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;energy;MEE;6;Fighting Energy;15;2;2;7.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;mega-lucario-ex;energy;POR;87;Rocky Fighting Energy;5;2;2;2.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;clefairy-ogerpon;pokemon;MEG;104;Mega Kangaskhan ex;4;1;1;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;clefairy-ogerpon;pokemon;JTG;56;Lillie's Clefairy ex;3;1;1;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;clefairy-ogerpon;pokemon;POR;62;Meowth ex;2;1;1;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;clefairy-ogerpon;pokemon;SSP;76;Latias ex;2;1;1;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;clefairy-ogerpon;pokemon;TWM;25;Teal Mask Ogerpon ex;2;1;1;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;clefairy-ogerpon;pokemon;ASC;142;Fezandipiti ex;1;1;1;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;clefairy-ogerpon;pokemon;TEF;81;Iron Crown ex;1;1;1;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;clefairy-ogerpon;pokemon;TWM;64;Wellspring Mask Ogerpon ex;1;1;1;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;clefairy-ogerpon;pokemon;TEF;25;Iron Leaves ex;1;1;1;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;clefairy-ogerpon;pokemon;SSP;111;Passimian;1;1;1;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;clefairy-ogerpon;pokemon;SSP;56;Chien-Pao;1;1;1;1.0;1.0
